,Q,A
1389,그런데 귀 뚫으려면 어디서 뚫어야 하는 거죠? 아무것도 몰라서요.,피어싱 가게나 귀금속점 이용하면 돼요.
1390,이어폰 요즘에 얼마나 하죠?,가격대비 고성능은 쿼드비트 추천해요! 인터넷에 찾으면 나올 거예요! 
1391,동대문을 가봐야 될까요? 소라고동님 동대문이에요??,동대문 장난감 가게 다 뒤졌으나 없었어요.
1392,지지난 주에 도리 오빠랑 아주대학교에서 빨간 망토 떡볶이 먹었는데 2주 만에 고기 뷔페로 바뀌었어요. 당황스럽네요.,진짜요?
1393,배터리 9퍼센트에요. 망했어요.,누나 보조배터리 좀 하나 사요.
1394,아르바이트 끝났어요!,무슨 아르바이트요?
1395,오늘 왜 이렇게 속이 안 좋고 어지럽죠.,괜찮으세요??
1396,신전 김밥 맛있는데 너무 매워요.,떡볶이는요?
1397,"이렇게 하면 쾌적하게 돌릴 수 있는 대신 85 정도 나올 거고 아쉽지만 그래픽을 1,050대로 낮추면 원하는 70대로 갈 수 있어요.",CPU i5면 얼마 정도 더 들어요?
1398,"이렇게 하면 쾌적하게 돌릴 수 있는 대신 85 정도 나올거고 아쉽지만 그래픽을 1,050대로 낮추면 원하는 70대로 갈 수 있어요.",CPU i5면 얼마 정도 더 들어요?
1399,스팸 튀김은 살면서 한 번은 드셔보셔야 해요!,가격은요?
1400,혹시 저랑 같이 홍대 수노래방 가셔서 애들 노래 전곡으로 싹 다 부르실 분 없나요? 우울해요.,저 요즘에 노래방이 너무 가고 싶어요!
1401,청주 맛집 추천 좀 해주세요!,청주에 그런 거 없어요.
1402,소고기 먹었어요. 부러워해 줘요.,"소고기, 뇽님 맛있어요?"
1403,6월 13일 강변 CGV 3관 예매해야 해요.  ,나는 학교 끝나고 가야겠어요. 무슨 영화일지 몰라도 일단 예매해야겠어요!
1404,진짜 재밌어요.,소라님 아직 계세요?
1405,기내 캐리어 잘못 싸서 마지막에 완전 헐레벌떡 이었는데 아무튼 무사히 다녀왔어요.,다녀오셨어요?
1406,지수 언니 잘 지내고 있어요??,잘 지내죠! 방금 드디어 방 청소 다 끝냈어요.
1407,"밑에 가게 창고 근처에 나방 진짜 큰 거 있어요. 와, 한 뼘 크기에요. 진짜 무서워요.",진짜 크네요.
1408,저녁 먹었는데 분명 왜 배고플까요?,소룡포 드실래요?
1409,요새 아크릴 개당 얼마에 팔죠?,크기에 따라 가격이 달라지는 거로 기억하는데 괴도님 크기가 어느 정도에요?
1410,그런데 하나로 마트는 대형 마트 취급을 안 받는 건가요? 연중무휴로 운영하네요.,국산 농산물을 90퍼센트인가 올려놓으면 그런 거 안 해도 된다고 하더라고요.
1411,오늘 파리바게뜨 첫 출근이에요. 빵 싫어하는데 빵집 아르바이트생이네요.,곡비님 아르바이트하셔요? 예쁜 곡비님 보러 빵을 좋아하는 제가 한번 찾아가서 빵을 쓸어와야 하나요!!
1412,아! 노래방 가고 싶어요.,저도요!! 
1413,내일은 교화가요. 나 아침 7시에 출발해요.,"아무튼, 인천은 사랑이에요."
1414,이제 집 가는 버스 탔어요. 도착하면 2시에요.,대박.
1415,앤오님 그래서 우리 진짜 내일 보나요?,오라면 가야죠!
1416,패션 쪽으로 갈 줄 알고 가게는 어디에 낼까 생각하고 있던 내가 너무 바보 같아요.,유학 다녀와서 아마도 활동할 거라고 봐요!! 기대해 보아요!!
1417,어제 홍대 마카롱 집 갔다가 마감 직전에 오늘도 갔어요. 마카롱 서비스라고 주셨는데 한입 먹고 서비스가 아니라 단골로 만들려고 작정하시고 주신 거구나 하는 짜릿하게 맛있는 마카롱이었어요. 설탕의 달콤함과 그 설탕 녹아서 묘하게 탄 맛이 만들어 내는 게 최고예요.,무슨 맛이에요 그거? 마카롱 먹고 싶어요.
1418,좋은 하루 보냈어요? 오늘 주말이잖아요. 날도 좋았는데 말이죠.,닌 집에 있었어요. 오늘 뭐 했는지 이야기해줘요. 말이 이상했나요? 해줄래요? 
1419,아 그리고 여름에 가는 연수 때 오사카에서 자유 시간 있대요.,저 쉬는 날 최대한 맞춰서 오시면 회전 초밥이라도 대접해드릴게요. 생각보다 벌이가 시원치 않아서요.
1420,렌즈 빼다가 눈 꼬집었어요.,괜찮으세요? 글만 읽었는데도 아파요.
1421,날씨 좋네요. 그렇게 춥지도 않고 돌아다니기 좋은 날이네요. 이런 날은 집에서 자야 하는데 말이죠.,혹시 밖에서 주무시나요?
1422,버스 왜 안와요.,또 영원히 집 가요?
1423,오늘 날씨 너무 좋았죠.,그 와중에 언니 손톱 너무 예뻐요.
1424,이어폰도 좀 좋은 거로 바꿔보고 싶긴 한데 4년간 쓴 피스톤2가 아직도 너무 멀쩡하고 일단 돈이 부족하네요.,피스톤2면 가성비로 평균 이상의 수준 이긴 하죠.
1425,"아, 계속 그 원피스 눈에 밟혀요.",못 샀어요?
1426,"참 별일을 다 겪었던 곳, 항상 그만두고 싶었는데 마지막 출근이라 그런지 아쉽네요. 매주 장어랑 놀던 곳인데 말이죠.",저도 놀러 가보고 싶었는데 아쉬워요.
1427,섬님 짧지만 반가웠어요.,저도요!! 해린님 반가웠어요.
1428,내일 뭐 해요?,뭐 할까요? 내일 4시엔 집에 와야 할 것 같아요. 수행 평가해야 해요.
1429,놀이동산 가요!! 놀이동산 타이밍은 지금이에요.,"우와, 내일 가는 거예요?"
1430,"아, 곤약젤리 먹고 싶어요. 어디 파는 데 없어요? 비싸겠지만 사 먹어야겠어요.",세계과자점 가면 팔아요!! 
1431,근데 로또 같은 거 어떻게 하는 거예요? 한 번도 해본 적이 없어서요.,"로또 가게 가서 5,000원 자동이요 하면 한 장 뽑아줘요."
1432,오늘 이거 코르셋 입을까 말까 고민했는데 그냥 입을 걸 그랬어요. 그럼 이벤트 응모할 수 있었을 텐데 말이죠.,예뻐요! 
1433,막차 끊겼어요. 집 가게 해주세요.,택시비 있으세요?
1434,명아 나 결혼식 갔다 지금 왔어요!,결혼식 갔다 왔군요! 잘 갔다 왔어요?
1435,저 오늘 타로 봤는데 대박 신기했어요.,뭐래요?
1436,혹시 혼자 노래방 가면 진짜 민망한가요?,아니요. 아무도 신경 안 써요.
1437,토끼 살까요? 사야만 하는 걸까요?,토끼요? 토끼 귀랑 꼬리요?
1438,벌써 일요일이네요.,토요일 재밌게 보냈어요?
1439,어둑어둑하네요.,네. 벌써 이렇게 빨리 토요일이 끝나버렸어요.
1440,이번엔 전문점에서 헤나를 받아보았어요.,"오, 헤나! 받을 때 어땠어요?"
1441,지금 진짜 엄살이 아니고 몸살 났는데 장거리 마라톤 뛰고 일주일째 잠 안 잔 기분이에요.,어떡해요. 병원이라도 가봐요. 아프지 마요.
1442,와우. 피시방 가격 비싸네요.,얼마에요?
1443,픽밈 왜 이렇게 오랜만이에요? 보고 싶었어요.,저 오늘 경주에서 놀았어요.
1444,저는 마카롱 만들고 싶어요.,어떻게 만드나요? 날 좋을 때 만들어야 하지 않나요?
1445,추석 휴가 일정에 대해서 내일 좀 생각해봐야겠어요. 한 달 월급을 일주일 넘는 기간에 다 부어야 할 거 같은 분위긴 걸요.,우와.
1446,추석 휴가 일정에 대해서 내일 좀 생각해봐야겠어요. 한 달 월급을 일주일 넘는 기간에 다 부어야 할 거 같은 분위긴걸요.,우와.
1447,우리 엄마와도 전화 1분을 안 넘기는데 잘 쉬고 내일 출근도 파이팅 하세요. 나는 평일도 시간 낼 수 있으니까 언니 시간 날 때 불러요. 또 전화해요.,"저녁, 출근 시작과 끝을 함께했어요. 역시 나 기분 안 좋을 때는 네가 제일 걱정해주는 거 같아요. 내가 왜 동생 같을까요? 투정 부리는 니니에요."
1448,합정에 온초밥 하는 곳이 있는데 이 일대에서 먹어본 초밥 중에 제일 맛있어요. 스끼다시 상차림까지 가성비 최고예요.,혹시 합정역 5번 출구 쪽에 있는 요요스시 인가요? 2층에?
1449,댄스연습 7시간 하니까 다리가 욕하는 지 부들 부들 떨려요.,체력이 대단하네요!
1450,회가 최고예요.,알로언니 나도 데려가줘요.
1451,내일 서울 떠나네요. 안녕 서울.,"밍뚜님이 내려오시는 건 반갑지만, 서울 떠나신다니요. 뭔가 마냥 좋아할 느낌이 아니네요."
1452,가나슈 케이크 먹고 싶어요.,가나슈 케이크가 뭐예요?
1453,죽을 거 같아요.,속 뒤집혔어요?
1454,랍스터 롤!,우리 커리말고 랍스터 롤 먹으러 갈까요?
1455,오늘 몇 시에 만날까요?,저 교회 간다 하고 나와야 해서 10시 반쯤에 출발할 건데 거기 도착하면 11시 반 좀 넘을 거 같아요.
1456,포인터 리모컨을 구매할까 말까 고민 중이에요. 다들 발표 수업 때 컴퓨터 앞에 코 박고 발표하던데 너무 불편해 보였어요. 다음 주 내 차례라 지금 살까 말까 하는데 가격이 다이아몬드와 맞먹는 거예요.,빌리는 건 선택지에 없나요?
1457,동네에 서브웨이가 생겨요! 신의 축복이에요!,한 번도 먹어본 적 없어요.
1458,날이 갈수록 살이 찌고 빼기는 귀찮아요. 방학하면 빼야죠. 그러고 안 빼겠지만요.,엇! 저랑 통하시네요.
1459,다들 좋은 밤 되세요.,좋은 꿈 꾸세요.
1460,마음가짐이 무너지니까 아무 일도 하기 싫어요. 깨끗하고 전망 좋은 호텔 침구에 뒹굴뒹굴하면서 데굴데굴 놀러 다니면 좋겠어요.,저도요. 휴가를 9월 추석 전과 10월 추석 후 다낭 비행기 표 가격 비교하니 6월 제주항공이 타 저가항공보다 30만 원 이상 싸서 다낭 예약했네요. 튼튼 혜리가 물놀이는 비행기 타고를 벌써 3년 차라 앞으로가 걱정이에요.
1461,"하, 진짜 나 무슨 생각으로 그랬을까요.",왜 티켓을 넘겼나요. 슬프게요.
1462,요즘 학교랑 집만 왔다 갔다 하는데 나의 협소한 인간관계를 느끼는 중이에요.,나랑 좀 만나줘요.
1463,조디님 제가 이 팔찌를 본 이후로 아무리 잊으려고 애를 써봐도 도저히 잊히질 않아요. 마치 물건에 뭔가 붙은 것처럼요. 혹시 저한테 만들어 파실 의향 있으세요? 너무 귀여워요!!,주드님 당연히 가능하죠! 그런데 제가 요즘 학기 말이라 조금 시간이 걸려도 괜찮을까요?
1464,너무 귀여워요. 사랑스러워요. 귀걸이나 목걸이 버전도 예쁠 거 같아요. 어쩜 색이.,감사해요. 저도 아주 좋아하는 비즈라서 또 사서 이것저것 만들고 싶어요.
1465,아델리오님 전시회 진짜 가고 싶어요. 근데 왜 서울이 아닐까요.,헤헤 나 그거 가요.
1466,이어폰 못 찾아서 동생 꺼 빌려 쓰는데 음질이 장난 없네요. 뭐 3D 지원되는 것처럼 악기랑 멜로디 엄청 잘 들리고 숨소리도 들리고 못 들었던 화음이랑 애드리브도 들려요. 내 이어폰이 쓰레기인 건가요. 학교에서 받은 거 이런 좋은 거는 공유 좀 해줬으면 좋을텐데요. 동생아.,쿼드비트면 대박이에요. 나 이어폰 언제 고장 나죠? 4년째 쓰고 있어요.
1467,누군가 붙임머리에 대해서 말해줬으면 좋겠어요. 아직도 고민이에요.,라엘님 궁금한 거 있으신가요? 저 붙임머리하고 있는 중이에요. 1년 정도 됐어요.
1468,오늘 옷 사러 갈 거예요. 입을 옷이 없어요.,오늘 옷 사러 가는군요!
1469,복이님 최고 예뻐요. 지금 닉네임이랑 이모티콘이랑 이런 것들이랑 너무 잘 어울려요!!,"우와, 정말요? 과제하기 싫어서 계속 갤러리 보고 있어요."
1470,졸지에 클럽이에요. 나 내일 어떻게 가죠?,언니 내일 괜찮겠어요?
1471,광주 가서 알라랑 몰브님 보고 싶어요.,나도요!!!
1472,자퇴하면 시간이 너무 널널하고 눈치 안 봐도 되고 사회 간접 체험할 경험 엄청 늘어나요. 시험 안 봐도 되고 부담감도 덜 가고 배우고 싶은 거 배울 시간이 넘쳐요. 잠시 요양하기에도 좋고요.,단점은 헤맬 수 있어요. 저도 그러는 중이에요. 목표가 중요해요. 늘 하는 말이지만 목표가 없다면 자퇴하지 마세요.
1473,떡 먹고 싶어요.,"백설기, 가래떡, 시루떡, 꿀 송편, 절편이요."
1474,붙임머리 얼마죠?,나랑 같이 하러 가요. 진지해요.
1475,집 가서 그림 그릴래요.,밖이었어요?
1476,항상 고마워요. 우리 떠리 언니. 너무나도 언니가 잘 정리해주셔서 기분 좋았어요. 오늘도 언니 덕분에 풀렸어요. 말 안 해도 알죠? 내가 언니 진짜 좋아하고 사랑해요. 언니 같은 사람 만나서 너무 기분 좋아요.,오늘도 고생 많았어요!! 우리는 다음번에 꼭 다시 봐요. 그래도 21일에 저번보다 말 많이 해서 기분 좋았어요. 언니 사랑해요. 너무 고마워요.
1477,그러니 점검을 받으러 가시죠. 레츠 고 서비스 센터.,조립 PC가 싸긴 한데 브랜드는 이런 서비스가 있으니까 좀 고민되더군요. 슬슬 컴퓨터를 갈 때가 온 것 같아서요.
1478,해태님이 사는 광주광역시에 오세요.,해태님 기아 직관 가려는데 경기장 맛있는 거 많이 파나요?
1479,그리고 연님 오늘 이모 소리 너무 많이 들어서 우울해져 버렸어요.,예쁜 언니 아메리카노 너무 맛있어요. 이건 번호예요. 연락 기다릴게요.
1480,"사용 중인 아이폰5용의 휴대용배터리를 하나 살까 하는데 샤오미 5,000과 10,000mAh의 가격 차가 크지 않네요. 휴대성을 따지면 5000을 사야 할 거 같은데 왠지 손해 보는 느낌이에요.",가방에 넣고 다녀요.
1481,인천 차이나타운 어떤가요? 좋나요?,저 딱 한 번 가봤는데 별로 기억에 남는 건 없어요. 거기 벽화마을 가봤어요!!
1482,현기증 심한 건 아니더래도 하루에 몇 번씩 많이 나면 안 좋은 거 아닌가요? 나 정말 자주 나요. 힝.,하루에 몇 번씩이면 자주 그러신다는 거잖아요. 병원 가셔서 검사받아보세요. 할 거 같기도 하고요. 아니면 요새 너무 무리하셔서 그러신 건가.
1483,일단 취직하면 게임부터 다사고 일본 날아 갈 거예요.,같이 날아가요.
1484,피시방 사장님이 날 직원쯤으로 생각하시는지 자꾸 새벽에 나 오면 자리 비우고 위에 집 가서 주무셔요. 음료수 맘대로 먹어도 돼서 이득이긴 하지만요.,루시님 강제 직원 되신 거예요?
1485,애인이랑 일본 여행가거든 우리가 머물 곳에서 가장 가깝기로 유명한 가게에서 라멘을 먹고 그 지역 명소인 편의점에 들러 맥주랑 각종 디저트를 사고 산지에서 갓 만든 구름도 보고 편안하기로 소문난 침대에 누워 로직을 풀다 까무룩 잠들고 싶어요.,나 좀 끌고 가줄래요?
1486,배고파서 마트에서 산 조그마한 과일 1팩 먹었는데 진짜 맛있어요. 3천 원인가 하던데 내일 또 마트 가서 사와야겠어요.,"쥬씨에 1,500원에 과일 든 것도 있어요."
